날짜,종가,오픈,거래량,변동 %,실업자,실업률(%),청년실업자,청년실업률(%),빈도(부정),빈도(긍정),코스피지수변화,순매수비율
2019-01-27,"3,948,000","3,968,000",1.98K,-0.53%,122.4,4.5,37.8,8.9,8.69565,12.5186,0.0,-0.002098265
2019-01-28,"3,830,000","3,948,000",4.26K,-2.99%,122.4,4.5,37.8,8.9,12.96486,18.83578,-0.0002,-0.002098265
2019-01-29,"3,796,000","3,830,000",3.17K,-0.89%,122.4,4.5,37.8,8.9,13.06766,19.84455,0.0028,-0.002098265
2019-01-30,"3,807,000","3,796,000",3.71K,0.29%,122.4,4.5,37.8,8.9,12.94067,21.05176,0.0105,-0.002098265
2019-01-31,"3,774,000","3,807,000",3.63K,-0.87%,122.4,4.5,37.8,8.9,12.75322,31.23863,-0.0006,-0.002098265
2019-02-01,"3,818,000","3,774,000",2.58K,1.17%,130.3,4.7,41.0,9.5,11.01771,20.48949,-0.0006,0.002214284
2019-02-02,"3,856,000","3,818,000",1.71K,1.00%,130.3,4.7,41.0,9.5,7.60718,13.26277,0.0,0.002214284
2019-02-03,"3,826,000","3,856,000",1.43K,-0.78%,130.3,4.7,41.0,9.5,7.03271,11.62559,0.0,0.002214284
2019-02-04,"3,827,000","3,826,000",1.80K,0.03%,130.3,4.7,41.0,9.5,8.36306,11.70828,0.0,0.002214284
2019-02-05,"3,837,000","3,826,000",1.81K,0.26%,130.3,4.7,41.0,9.5,6.60337,12.0721,0.0,0.002214284
2019-02-06,"3,788,000","3,837,000",2.67K,-1.28%,130.3,4.7,41.0,9.5,7.13551,12.00595,0.0,0.002214284
2019-02-07,"3,787,000","3,788,000",2.30K,-0.03%,130.3,4.7,41.0,9.5,12.75322,16.80171,0.0,0.002214284
2019-02-08,"4,005,000","3,788,000",5.32K,5.76%,130.3,4.7,41.0,9.5,12.86206,17.43013,-0.012,0.002214284
2019-02-09,"4,000,000","4,007,000",2.89K,-0.12%,130.3,4.7,41.0,9.5,8.71984,11.90673,0.0,0.002214284
2019-02-10,"4,029,000","4,000,000",2.52K,0.73%,130.3,4.7,41.0,9.5,8.55052,12.0721,0.0,0.002214284
2019-02-11,"3,989,000","4,029,000",3.13K,-0.99%,130.3,4.7,41.0,9.5,22.12614,18.81924,0.0017,0.002214284
2019-02-12,"3,987,000","3,986,000",2.90K,-0.05%,130.3,4.7,41.0,9.5,29.21932,17.99239,0.0045,0.002214284
2019-02-13,"3,985,000","3,983,000",2.72K,-0.05%,130.3,4.7,41.0,9.5,20.72927,21.13444,0.005,0.002214284
2019-02-14,"3,985,000","3,985,000",2.29K,0.00%,130.3,4.7,41.0,9.5,16.65961,17.89317,0.0111,0.002214284
2019-02-15,"3,990,000","3,985,000",2.61K,0.13%,130.3,4.7,41.0,9.5,14.41615,17.51281,-0.0134,0.002214284
2019-02-16,"4,006,000","3,989,000",1.81K,0.40%,130.3,4.7,41.0,9.5,9.83249,12.12171,0.0,0.002214284
2019-02-17,"4,042,000","4,003,000",2.51K,0.90%,130.3,4.7,41.0,9.5,8.90729,13.79196,0.0,0.002214284
2019-02-18,"4,240,000","4,042,000",6.11K,4.90%,130.3,4.7,41.0,9.5,15.05714,19.24921,0.0067,0.002214284
2019-02-19,"4,255,000","4,240,000",5.54K,0.35%,130.3,4.7,41.0,9.5,15.40787,20.0926,-0.0024,0.002214284
2019-02-20,"4,318,000","4,253,000",3.88K,1.48%,130.3,4.7,41.0,9.5,14.08357,22.22589,0.0109,0.002214284
2019-02-21,"4,333,000","4,319,000",3.97K,0.35%,130.3,4.7,41.0,9.5,14.39196,20.29105,-0.0005,0.002214284
2019-02-22,"4,353,000","4,333,000",2.74K,0.46%,130.3,4.7,41.0,9.5,12.45691,18.55465,0.0008,0.002214284
2019-02-23,"4,478,000","4,353,000",2.68K,2.87%,130.3,4.7,41.0,9.5,8.87706,13.95733,0.0,0.002214284
2019-02-24,"4,193,000","4,475,000",8.58K,-6.36%,130.3,4.7,41.0,9.5,8.79845,14.99917,0.0,0.002214284
2019-02-25,"4,255,000","4,189,000",4.70K,1.48%,130.3,4.7,41.0,9.5,12.95277,18.50504,0.0009,0.002214284
2019-02-26,"4,239,000","4,254,000",3.76K,-0.38%,130.3,4.7,41.0,9.5,13.60585,18.50504,-0.0027,0.002214284
2019-02-27,"4,256,000","4,235,000",3.86K,0.40%,130.3,4.7,41.0,9.5,13.42444,17.62857,0.0037,0.002214284
2019-02-28,"4,240,000","4,256,000",4.01K,-0.38%,130.3,4.7,41.0,9.5,13.07371,16.98362,-0.0176,0.002214284
2019-03-01,"4,253,000","4,239,000",1.88K,0.31%,119.7,4.3,47.3,10.8,8.73798,11.95634,0.0,-0.003037918
2019-03-02,"4,253,000","4,247,000",1.82K,0.00%,119.7,4.3,47.3,10.8,8.69565,12.20439,0.0,-0.003037918
2019-03-03,"4,234,000","4,251,000",1.72K,-0.45%,119.7,4.3,47.3,10.8,9.09475,12.30362,0.0,-0.003037918
2019-03-04,"4,154,000","4,239,000",3.81K,-1.89%,119.7,4.3,47.3,10.8,13.61794,16.33868,-0.0022,-0.003037918
2019-03-05,"4,244,000","4,155,000",3.97K,2.17%,119.7,4.3,47.3,10.8,14.70641,18.1743,-0.0052,-0.003037918
2019-03-06,"4,263,000","4,245,000",2.99K,0.45%,119.7,4.3,47.3,10.8,14.76083,18.63734,-0.0017,-0.003037918
2019-03-07,"4,290,000","4,262,000",3.61K,0.63%,119.7,4.3,47.3,10.8,14.47058,19.0673,-0.0045,-0.003037918
2019-03-08,"4,314,000","4,290,000",6.39K,0.56%,119.7,4.3,47.3,10.8,13.03138,16.78518,-0.0131,-0.003037918
2019-03-09,"4,358,000","4,313,000",5.13K,1.02%,119.7,4.3,47.3,10.8,9.37896,13.61005,0.0,-0.003037918
2019-03-10,"4,333,000","4,358,000",3.93K,-0.57%,119.7,4.3,47.3,10.8,10.6428,15.18108,0.0,-0.003037918
2019-03-11,"4,334,000","4,333,000",5.01K,0.02%,119.7,4.3,47.3,10.8,15.20832,18.38928,0.0003,-0.003037918
2019-03-12,"4,323,000","4,334,000",4.21K,-0.25%,119.7,4.3,47.3,10.8,16.74427,19.99338,0.0089,-0.003037918
2019-03-13,"4,326,000","4,323,000",4.02K,0.07%,119.7,4.3,47.3,10.8,15.77674,19.14999,-0.0041,-0.003037918
2019-03-14,"4,338,000","4,325,000",4.76K,0.28%,119.7,4.3,47.3,10.8,16.09118,18.7531,0.0034,-0.003037918
2019-03-15,"4,360,000","4,342,000",3.76K,0.51%,119.7,4.3,47.3,10.8,14.43429,16.80171,0.0095,-0.003037918
2019-03-16,"4,439,000","4,360,000",4.01K,1.81%,119.7,4.3,47.3,10.8,9.81435,14.255,0.0,-0.003037918
2019-03-17,"4,425,000","4,441,000",2.78K,-0.32%,119.7,4.3,47.3,10.8,10.64884,14.43691,0.0,-0.003037918
2019-03-18,"4,455,000","4,425,000",3.59K,0.68%,119.7,4.3,47.3,10.8,15.7465,19.97684,0.0016,-0.003037918
2019-03-19,"4,486,000","4,456,000",3.06K,0.70%,119.7,4.3,47.3,10.8,16.1698,21.63056,-0.0009,-0.003037918
2019-03-20,"4,532,000","4,486,000",3.87K,1.03%,119.7,4.3,47.3,10.8,15.59533,20.58872,-0.0002,-0.003037918
2019-03-21,"4,495,000","4,532,000",4.57K,-0.82%,119.7,4.3,47.3,10.8,15.98838,19.62956,0.0036,-0.003037918
2019-03-22,"4,497,000","4,496,000",2.44K,0.04%,119.7,4.3,47.3,10.8,14.03519,17.47974,0.0009,-0.003037918
2019-03-23,"4,514,000","4,497,000",1.79K,0.38%,119.7,4.3,47.3,10.8,9.42734,12.66743,0.0,-0.003037918
2019-03-24,"4,525,000","4,514,000",2.13K,0.24%,119.7,4.3,47.3,10.8,10.7456,15.09839,0.0,-0.003037918
2019-03-25,"4,481,000","4,526,000",3.45K,-0.97%,119.7,4.3,47.3,10.8,14.84549,18.6208,-0.0192,-0.003037918
2019-03-26,"4,492,000","4,483,000",6.18K,0.25%,119.7,4.3,47.3,10.8,16.03676,20.32412,0.0018,-0.003037918
2019-03-27,"4,547,000","4,492,000",6.58K,1.22%,119.7,4.3,47.3,10.8,16.10328,21.10137,-0.0015,-0.003037918
2019-03-28,"4,547,000","4,547,000",6.43K,0.00%,119.7,4.3,47.3,10.8,15.12366,21.1179,-0.0082,-0.003037918
2019-03-29,"4,644,000","4,547,000",5.12K,2.13%,119.7,4.3,47.3,10.8,13.44258,17.89317,0.0059,-0.003037918
2019-03-30,"4,630,000","4,638,000",2.05K,-0.30%,119.7,4.3,47.3,10.8,10.66094,12.40284,0.0,0.000418292
2019-03-31,"4,650,000","4,630,000",1.91K,0.43%,119.7,4.3,47.3,10.8,11.32611,15.13147,0.0,0.000418292
2019-04-01,"4,745,000","4,650,000",3.54K,2.04%,124.5,4.4,50.7,11.5,15.71022,18.98462,0.0129,0.000418292
2019-04-02,"5,515,000","4,745,000",10.23K,16.23%,124.5,4.4,50.7,11.5,16.42982,23.59847,0.0041,0.000418292
2019-04-03,"5,616,000","5,514,000",6.50K,1.83%,124.5,4.4,50.7,11.5,16.56285,21.28328,0.012,0.000418292
2019-04-04,"5,565,000","5,616,000",2.83K,-0.91%,124.5,4.4,50.7,11.5,14.86363,20.63833,0.0015,0.000418292
2019-04-05,"5,675,000","5,565,000",2.20K,1.98%,124.5,4.4,50.7,11.5,13.64213,17.84355,0.0014,0.000418292
2019-04-06,"5,749,000","5,674,000",1.76K,1.30%,124.5,4.4,50.7,11.5,9.68132,13.89118,0.0,0.000418292
2019-04-07,"5,886,000","5,760,000",1.33K,2.38%,124.5,4.4,50.7,11.5,10.15903,14.99917,0.0,0.000418292
2019-04-08,"6,072,000","5,886,000",2.93K,3.16%,124.5,4.4,50.7,11.5,15.77674,21.41557,0.0004,0.000418292
2019-04-09,"5,998,000","6,072,000",1.35K,-1.22%,124.5,4.4,50.7,11.5,15.66184,19.56341,0.0013,0.000418292
2019-04-10,"6,168,000","5,998,000",1.83K,2.83%,124.5,4.4,50.7,11.5,15.06923,20.10914,0.0049,0.000418292
2019-04-11,"5,873,000","6,172,000",3.44K,-4.78%,124.5,4.4,50.7,11.5,15.6558,18.86886,0.0,0.000418292
2019-04-12,"5,910,000","5,873,000",2.15K,0.63%,124.5,4.4,50.7,11.5,12.94672,17.77741,0.0041,0.000418292
2019-04-13,"5,888,000","5,910,000",1.09K,-0.37%,124.5,4.4,50.7,11.5,9.00405,13.06432,0.0,0.000418292
2019-04-14,"5,956,000","5,886,000",0.86K,1.15%,124.5,4.4,50.7,11.5,10.38277,15.94178,0.0,0.000418292
2019-04-15,"5,859,000","5,956,000",2.21K,-1.63%,124.5,4.4,50.7,11.5,15.57114,22.39126,0.0042,0.000418292
2019-04-16,"6,040,000","5,855,000",2.36K,3.09%,124.5,4.4,50.7,11.5,14.60966,19.84455,0.0026,0.000418292
2019-04-17,"6,012,000","6,040,000",3.09K,-0.46%,124.5,4.4,50.7,11.5,14.41011,21.2502,-0.0012,0.000418292
2019-04-18,"6,069,000","6,004,000",3.41K,0.95%,124.5,4.4,50.7,11.5,15.14785,19.31536,-0.0143,0.000418292
2019-04-19,"6,087,000","6,069,000",2.76K,0.30%,124.5,4.4,50.7,11.5,12.59599,17.86009,0.0011,0.000418292
2019-04-20,"6,150,000","6,087,000",1.60K,1.03%,124.5,4.4,50.7,11.5,8.96776,13.21316,0.0,0.000418292
2019-04-21,"6,142,000","6,142,000",2.21K,-0.13%,124.5,4.4,50.7,11.5,9.66922,15.04878,0.0,0.000418292
2019-04-22,"6,235,000","6,148,000",2.88K,1.51%,124.5,4.4,50.7,11.5,14.23474,20.30759,0.0002,0.000418292
2019-04-23,"6,440,000","6,235,000",5.02K,3.29%,124.5,4.4,50.7,11.5,15.99443,20.8037,0.0017,0.000418292
2019-04-24,"6,419,000","6,440,000",5.82K,-0.33%,124.5,4.4,50.7,11.5,15.2325,20.15875,-0.0088,0.000418292
2019-04-25,"6,117,000","6,419,000",4.38K,-4.70%,124.5,4.4,50.7,11.5,14.39801,19.89416,-0.0048,0.000418292
2019-04-26,"6,138,000","6,111,000",4.92K,0.34%,124.5,4.4,50.7,11.5,13.7026,17.03323,-0.0051,0.000418292
2019-04-27,"6,110,000","6,138,000",1.35K,-0.46%,124.5,4.4,50.7,11.5,9.05847,11.64213,0.0,0.000418292
2019-04-28,"6,130,000","6,110,000",1.17K,0.33%,124.5,4.4,50.7,11.5,9.42734,12.98164,0.0,0.000418292
2019-04-29,"6,030,000","6,132,000",3.07K,-1.63%,124.5,4.4,50.7,11.5,13.89611,16.83479,0.017,0.000418292
2019-04-30,"6,124,000","6,030,000",2.36K,1.56%,124.5,4.4,50.7,11.5,13.75702,18.12468,-0.0058,0.000418292
2019-05-01,"6,200,000","6,123,000",1.50K,1.24%,114.5,4.0,43.7,9.9,10.65489,15.04878,0.0,0.000913732
2019-05-02,"6,329,000","6,200,000",1.89K,2.08%,114.5,4.0,43.7,9.9,13.12813,17.76087,0.0042,0.000913732
2019-05-03,"6,583,000","6,326,000",5.11K,4.01%,114.5,4.0,43.7,9.9,11.50752,15.29684,-0.0074,0.000913732
2019-05-04,"6,713,000","6,583,000",3.40K,1.97%,114.5,4.0,43.7,9.9,7.54671,11.19563,0.0,0.000913732
2019-05-05,"6,693,000","6,713,000",1.39K,-0.30%,114.5,4.0,43.7,9.9,7.0569,10.94757,0.0,0.000913732
2019-05-06,"6,619,000","6,700,000",2.01K,-1.11%,114.5,4.0,43.7,9.9,9.30035,13.6762,0.0,0.000913732
2019-05-07,"6,753,000","6,619,000",4.02K,2.02%,114.5,4.0,43.7,9.9,14.44639,20.27451,-0.0088,0.000913732
2019-05-08,"6,951,000","6,752,000",2.78K,2.93%,114.5,4.0,43.7,9.9,15.41392,20.15875,-0.0041,0.000913732
2019-05-09,"7,270,000","6,952,000",4.31K,4.59%,114.5,4.0,43.7,9.9,15.04505,21.18405,-0.0304,0.000913732
2019-05-10,"7,500,000","7,270,000",4.97K,3.16%,114.5,4.0,43.7,9.9,12.93463,19.84455,0.0029,0.000913732
2019-05-11,"8,388,000","7,500,000",10.09K,11.84%,114.5,4.0,43.7,9.9,8.75612,17.89317,0.0,0.000913732
2019-05-12,"8,176,000","8,382,000",10.48K,-2.53%,114.5,4.0,43.7,9.9,10.09856,16.40482,0.0,0.000913732
2019-05-13,"9,240,000","8,179,000",14.32K,13.01%,114.5,4.0,43.7,9.9,14.88782,23.28427,-0.0138,0.000913732
2019-05-14,"9,535,000","9,240,000",13.84K,3.19%,114.5,4.0,43.7,9.9,15.1418,25.21911,0.0014,0.000913732
2019-05-15,"9,617,000","9,536,000",8.63K,0.86%,114.5,4.0,43.7,9.9,14.99062,21.54787,0.0053,0.000913732
2019-05-16,"9,452,000","9,617,000",10.36K,-1.72%,114.5,4.0,43.7,9.9,14.34964,23.25119,-0.012,0.000913732
2019-05-17,"8,885,000","9,452,000",14.27K,-6.00%,114.5,4.0,43.7,9.9,13.23093,16.8844,-0.0058,0.000913732
2019-05-18,"8,797,000","8,885,000",6.24K,-0.99%,114.5,4.0,43.7,9.9,9.94134,17.04977,0.0,0.000913732
2019-05-19,"9,699,000","8,800,000",8.59K,10.25%,114.5,4.0,43.7,9.9,11.30797,16.53712,0.0,0.000913732
2019-05-20,"9,570,000","9,699,000",7.18K,-1.33%,114.5,4.0,43.7,9.9,15.20832,21.36596,0.0,0.000913732
2019-05-21,"9,507,000","9,580,000",4.43K,-0.66%,114.5,4.0,43.7,9.9,15.52881,24.87183,0.0027,0.000913732
2019-05-22,"9,290,000","9,498,000",5.26K,-2.28%,114.5,4.0,43.7,9.9,15.77069,25.76484,0.0018,0.000913732
2019-05-23,"9,482,000","9,289,000",6.21K,2.07%,114.5,4.0,43.7,9.9,17.66342,25.28526,-0.0026,0.000913732
2019-05-24,"9,556,000","9,475,000",4.84K,0.78%,114.5,4.0,43.7,9.9,15.67394,22.37473,-0.0069,0.000913732
2019-05-25,"9,588,000","9,555,000",2.37K,0.33%,114.5,4.0,43.7,9.9,11.9671,17.16553,0.0,0.000913732
2019-05-26,"10,300,000","9,593,000",6.05K,7.43%,114.5,4.0,43.7,9.9,11.71917,16.86786,0.0,0.000913732
2019-05-27,"10,381,000","10,299,000",5.84K,0.79%,114.5,4.0,43.7,9.9,17.09499,21.6967,-0.0005,0.000913732
2019-05-28,"10,332,000","10,382,000",3.81K,-0.47%,114.5,4.0,43.7,9.9,16.5689,24.09459,0.0023,0.000913732
2019-05-29,"10,339,000","10,332,000",4.02K,0.07%,114.5,4.0,43.7,9.9,15.69813,20.78716,-0.0125,0.000913732
2019-05-30,"10,148,000","10,339,000",7.54K,-1.85%,114.5,4.0,43.7,9.9,15.87954,20.25797,0.0077,0.000913732
2019-05-31,"10,371,000","10,146,000",5.52K,2.20%,114.5,4.0,43.7,9.9,13.35792,17.62857,0.0014,0.000913732
2019-06-01,"10,328,000","10,365,000",2.47K,-0.41%,113.7,4.0,45.3,10.4,8.94962,15.49528,0.0,-0.001984641
2019-06-02,"10,500,000","10,328,000",2.66K,1.67%,113.7,4.0,45.3,10.4,9.92924,14.38729,0.0,-0.001984641
2019-06-03,"10,000,000","10,501,000",4.58K,-4.76%,113.7,4.0,45.3,10.4,15.15389,20.39027,0.0128,-0.001984641
2019-06-04,"9,490,000","10,000,000",9.97K,-5.10%,113.7,4.0,45.3,10.4,14.58547,20.0926,-0.0004,-0.001984641
2019-06-05,"9,571,000","9,488,000",5.32K,0.85%,113.7,4.0,45.3,10.4,13.99286,18.96808,0.001,-0.001984641
2019-06-06,"9,489,000","9,571,000",3.78K,-0.86%,113.7,4.0,45.3,10.4,10.99352,16.98362,0.0,-0.001984641
2019-06-07,"9,745,000","9,489,000",4.08K,2.70%,113.7,4.0,45.3,10.4,12.20898,24.93798,0.0016,-0.001984641
2019-06-08,"9,728,000","9,741,000",1.99K,-0.17%,113.7,4.0,45.3,10.4,9.50595,28.39424,0.0,-0.001984641
2019-06-09,"9,429,000","9,728,000",2.66K,-3.07%,113.7,4.0,45.3,10.4,10.70931,20.25797,0.0,-0.001984641
2019-06-10,"9,740,000","9,429,000",4.29K,3.30%,113.7,4.0,45.3,10.4,14.89992,24.723,0.0131,-0.001984641
2019-06-11,"9,588,000","9,740,000",3.12K,-1.56%,113.7,4.0,45.3,10.4,14.89387,22.47395,0.0059,-0.001984641
2019-06-12,"9,798,000","9,588,000",3.42K,2.19%,113.7,4.0,45.3,10.4,15.05109,23.28427,-0.0014,-0.001984641
2019-06-13,"9,941,000","9,789,000",2.76K,1.46%,113.7,4.0,45.3,10.4,14.68827,21.61402,-0.0027,-0.001984641
2019-06-14,"10,465,000","9,936,000",4.33K,5.27%,113.7,4.0,45.3,10.4,14.27707,21.58094,-0.0037,-0.001984641
2019-06-15,"10,536,000","10,465,000",2.39K,0.68%,113.7,4.0,45.3,10.4,9.79621,22.04398,0.0,-0.001984641
2019-06-16,"10,726,000","10,537,000",6.93K,1.80%,113.7,4.0,45.3,10.4,10.57023,16.80171,0.0,-0.001984641
2019-06-17,"11,068,000","10,717,000",4.37K,3.19%,113.7,4.0,45.3,10.4,14.81526,20.48949,-0.0022,-0.001984641
2019-06-18,"10,901,000","11,056,000",3.85K,-1.51%,113.7,4.0,45.3,10.4,14.38592,19.48073,0.0038,-0.001984641
2019-06-19,"11,063,000","10,900,000",2.56K,1.49%,113.7,4.0,45.3,10.4,14.89387,22.20936,0.0124,-0.001984641
2019-06-20,"11,355,000","11,062,000",4.75K,2.64%,113.7,4.0,45.3,10.4,13.93239,18.00893,0.0031,-0.001984641
2019-06-21,"11,985,000","11,350,000",5.89K,5.55%,113.7,4.0,45.3,10.4,12.3783,17.72779,-0.0027,-0.001984641
2019-06-22,"12,385,000","11,991,000",14.64K,3.34%,113.7,4.0,45.3,10.4,8.19374,13.03125,0.0,-0.001984641
2019-06-23,"12,675,000","12,385,000",6.49K,2.34%,113.7,4.0,45.3,10.4,9.27012,12.78319,0.0,-0.001984641
2019-06-24,"12,900,000","12,686,000",5.20K,1.78%,113.7,4.0,45.3,10.4,12.69274,16.78518,0.0003,-0.001984641
2019-06-25,"13,984,000","12,900,000",9.25K,8.40%,113.7,4.0,45.3,10.4,12.88625,16.93401,-0.0022,-0.001984641
2019-06-26,"15,876,000","13,983,000",27.61K,13.53%,113.7,4.0,45.3,10.4,13.38815,18.09161,0.0001,-0.001984641
2019-06-27,"13,997,000","15,863,000",32.22K,-11.84%,113.7,4.0,45.3,10.4,12.93463,16.93401,0.0059,-0.001984641
2019-06-28,"15,309,000","14,008,000",17.46K,9.37%,113.7,4.0,45.3,10.4,11.52566,15.75988,-0.0017,-0.001984641
2019-06-29,"14,568,000","15,307,000",10.77K,-4.84%,113.7,4.0,45.3,10.4,8.35097,10.96411,0.0,0.001799451
2019-06-30,"13,552,000","14,568,000",9.75K,-6.97%,113.7,4.0,45.3,10.4,9.68132,12.79973,0.0,0.001799451
2019-07-01,"13,013,000","13,588,000",16.91K,-3.98%,109.7,3.9,43.5,9.8,14.30126,17.97585,-0.0004,0.001799451
2019-07-02,"13,218,000","13,013,000",21.79K,1.58%,109.7,3.9,43.5,9.8,16.07304,17.66165,-0.0036,0.001799451
2019-07-03,"14,422,000","13,217,000",16.43K,9.11%,109.7,3.9,43.5,9.8,16.63542,17.9097,-0.0123,0.001799451
2019-07-04,"13,524,000","14,422,000",11.65K,-6.23%,109.7,3.9,43.5,9.8,16.80474,17.3309,0.0061,0.001799451
2019-07-05,"13,346,000","13,515,000",9.98K,-1.32%,109.7,3.9,43.5,9.8,13.19465,15.8591,0.0009,0.001799451
2019-07-06,"13,602,000","13,346,000",6.92K,1.92%,109.7,3.9,43.5,9.8,9.73574,11.17909,0.0,0.001799451
2019-07-07,"13,649,000","13,602,000",4.25K,0.35%,109.7,3.9,43.5,9.8,9.53619,11.14602,0.0,0.001799451
2019-07-08,"14,576,000","13,649,000",9.35K,6.79%,109.7,3.9,43.5,9.8,14.84549,16.85133,-0.022,0.001799451
2019-07-09,"14,940,000","14,574,000",12.17K,2.50%,109.7,3.9,43.5,9.8,15.17203,16.81825,-0.0059,0.001799451
2019-07-10,"14,622,000","14,940,000",17.21K,-2.13%,109.7,3.9,43.5,9.8,15.35949,17.26475,0.0033,0.001799451
2019-07-11,"13,780,000","14,622,000",16.94K,-5.76%,109.7,3.9,43.5,9.8,14.76083,17.51281,0.0106,0.001799451
2019-07-12,"14,184,000","13,787,000",11.15K,2.93%,109.7,3.9,43.5,9.8,13.33978,15.5945,0.0029,0.001799451
2019-07-13,"13,822,000","14,194,000",6.25K,-2.55%,109.7,3.9,43.5,9.8,8.67146,10.6499,0.0,0.001799451
2019-07-14,"12,418,000","13,808,000",12.24K,-10.16%,109.7,3.9,43.5,9.8,9.06452,12.15478,0.0,0.001799451
2019-07-15,"13,189,000","12,415,000",14.84K,6.21%,109.7,3.9,43.5,9.8,14.3194,16.4379,-0.002,0.001799451
2019-07-16,"11,425,000","13,190,000",16.09K,-13.37%,109.7,3.9,43.5,9.8,14.15008,16.27253,0.0045,0.001799451
2019-07-17,"11,643,000","11,403,000",19.21K,1.91%,109.7,3.9,43.5,9.8,14.6278,16.42136,-0.0091,0.001799451
2019-07-18,"12,653,000","11,643,000",16.19K,8.67%,109.7,3.9,43.5,9.8,14.67013,15.24723,-0.0031,0.001799451
2019-07-19,"12,534,000","12,653,000",9.45K,-0.94%,109.7,3.9,43.5,9.8,12.68065,18.78617,0.0135,0.001799451
2019-07-20,"12,777,000","12,534,000",7.47K,1.94%,109.7,3.9,43.5,9.8,8.90729,15.24723,0.0,0.001799451
2019-07-21,"12,582,000","12,778,000",5.35K,-1.53%,109.7,3.9,43.5,9.8,8.37515,10.9145,0.0,0.001799451
2019-07-22,"12,325,000","12,582,000",4.82K,-2.04%,109.7,3.9,43.5,9.8,13.5998,15.16454,-0.0005,0.001799451
2019-07-23,"11,798,000","12,325,000",5.72K,-4.28%,109.7,3.9,43.5,9.8,12.71089,15.08185,0.0039,0.001799451
2019-07-24,"11,610,000","11,800,000",7.03K,-1.59%,109.7,3.9,43.5,9.8,13.94448,15.69373,-0.0091,0.001799451
2019-07-25,"11,740,000","11,610,000",4.81K,1.12%,109.7,3.9,43.5,9.8,14.23474,15.44567,-0.0038,0.001799451
2019-07-26,"11,668,000","11,740,000",3.15K,-0.61%,109.7,3.9,43.5,9.8,13.63608,14.32115,-0.004,0.001799451
2019-07-27,"11,307,000","11,668,000",6.31K,-3.09%,109.7,3.9,43.5,9.8,8.65936,9.95534,0.0,0.001799451
2019-07-28,"11,312,000","11,307,000",3.53K,0.04%,109.7,3.9,43.5,9.8,8.04861,9.55845,0.0,0.001799451
2019-07-29,"11,277,000","11,330,000",3.66K,-0.31%,109.7,3.9,43.5,9.8,12.00338,15.29684,-0.0178,0.001799451
2019-07-30,"11,343,000","11,277,000",3.22K,0.59%,109.7,3.9,43.5,9.8,12.44482,15.51182,0.0045,0.001799451
2019-07-31,"11,968,000","11,343,000",6.00K,5.51%,109.7,3.9,43.5,9.8,12.54762,15.71026,-0.0069,0.001799451
2019-08-01,"12,300,000","11,968,000",5.38K,2.77%,85.8,3.0,30.8,7.2,12.33597,14.78419,-0.0036,-0.003858933
2019-08-02,"12,586,000","12,300,000",5.59K,2.33%,85.8,3.0,30.8,7.2,13.17046,13.95733,-0.0095,-0.003858933
2019-08-03,"12,791,000","12,586,000",4.10K,1.63%,85.8,3.0,30.8,7.2,8.52028,10.48453,0.0,-0.003858933
2019-08-04,"12,969,000","12,784,000",5.53K,1.39%,85.8,3.0,30.8,7.2,7.34111,9.1781,0.0,-0.003858933
2019-08-05,"14,184,000","12,969,000",10.87K,9.37%,85.8,3.0,30.8,7.2,14.34964,16.32214,-0.0256,-0.003858933
2019-08-06,"13,789,000","14,186,000",13.52K,-2.78%,85.8,3.0,30.8,7.2,16.71403,16.14023,-0.0151,-0.003858933
2019-08-07,"14,186,000","13,789,000",10.04K,2.88%,85.8,3.0,30.8,7.2,13.38211,16.18984,-0.0041,-0.003858933
2019-08-08,"14,250,000","14,203,000",6.30K,0.45%,85.8,3.0,30.8,7.2,13.23093,17.77741,0.0057,-0.003858933
2019-08-09,"14,254,000","14,253,000",5.17K,0.03%,85.8,3.0,30.8,7.2,12.00943,18.24044,0.0089,-0.003858933
2019-08-10,"13,690,000","14,254,000",5.92K,-3.96%,85.8,3.0,30.8,7.2,7.59508,12.12171,0.0,-0.003858933
2019-08-11,"13,891,000","13,691,000",3.57K,1.47%,85.8,3.0,30.8,7.2,8.10908,11.17909,0.0,-0.003858933
2019-08-12,"13,702,000","13,877,000",2.34K,-1.36%,85.8,3.0,30.8,7.2,13.78121,16.25599,0.0023,-0.003858933
2019-08-13,"13,148,000","13,701,000",5.22K,-4.04%,85.8,3.0,30.8,7.2,14.1138,18.24044,-0.0085,-0.003858933
2019-08-14,"12,196,000","13,152,000",9.11K,-7.24%,85.8,3.0,30.8,7.2,13.48491,15.2803,0.0065,-0.003858933
2019-08-15,"12,620,000","12,210,000",12.74K,3.48%,85.8,3.0,30.8,7.2,9.00405,10.99718,0.0,-0.003858933
2019-08-16,"12,572,000","12,620,000",10.23K,-0.38%,85.8,3.0,30.8,7.2,12.03966,12.58475,-0.0058,-0.003858933
2019-08-17,"12,429,000","12,572,000",4.07K,-1.14%,85.8,3.0,30.8,7.2,8.06071,10.3357,0.0,-0.003858933
2019-08-18,"12,663,000","12,429,000",3.79K,1.88%,85.8,3.0,30.8,7.2,8.86496,11.0468,0.0,-0.003858933
2019-08-19,"13,203,996","12,284,300",11.71K,5.75%,85.8,3.0,30.8,7.2,12.40249,15.89217,0.0066,-0.00386
